cvegeo,avg_schooling_years,pct_homes_internet,pct_homes_car,pct_homes_computer,avg_occupants_per_home
2117700100022,5.49,8.62,21.21,4.66,4.48
2117700160111,6.38,20.04,25.33,13.88,4.1
2117700160126,5.58,14.71,20.84,8.41,4.53
2117700160130,5.29,11.05,24.21,5.79,4.29
2117700160234,6.66,22.28,34.07,16.39,4.47
2117700160249,5.63,21.00,30.00,11.00,4.3
2117700160253,4.74,57.45,21.28,14.89,4.26
2117700160304,6.2,0.00,,0.00,4
2117700160319,6.08,,,,4.93
2117700160323,6.82,11.43,25.71,20.00,4.34
2117700160357,6,20.41,44.90,12.24,4.47
2117700160380,6.75,,0.00,0.00,3.33
2117700190037,6.5,18.77,25.26,9.49,4
2117700190145,6.32,22.45,32.65,12.24,3.59
211770019015A,6.05,18.42,23.68,,4.71
2117700190164,5.8,12.29,23.31,2.97,4.19
2117700190179,6.61,16.28,30.23,6.40,4.31
2117700200268,6.91,12.72,37.50,6.47,4.33
2117700200338,7.51,6.17,18.52,4.32,3.85
2117700200342,7.95,10.87,43.48,13.04,3.98
2117800010053,7.95,12.10,16.37,12.10,3.33
2117800010068,8,5.95,7.14,4.76,3.79
2117800010072,7.93,16.67,18.75,14.58,3.49
2117900010192,9.7,34.60,40.76,28.44,4.23
2117900010205,9.05,32.13,33.03,22.85,4.21
211790001021A,8.17,21.16,23.19,14.78,4.31
2117900010224,6.56,6.45,24.19,4.84,4.4
2117900010239,7.91,12.69,27.99,11.57,4.45
2117900010243,8.45,22.25,25.07,17.46,4.63
2117900010258,0.00,,,,0.00
2117900010262,8.9,28.79,19.70,15.15,3.62
2117900180277,7.84,11.08,22.99,8.59,4.26
2117900180281,6.82,10.92,19.83,5.46,4.41
2118000010066,9.07,25.71,38.42,16.95,3.92
2118000010070,9.01,31.94,36.77,24.84,4.3
2118000010085,8.57,21.33,30.72,17.81,4.35
211800001009A,8.76,23.25,30.94,16.96,4.53
2118000010278,0.00,,,,0.00
2118000050225,8.68,12.94,36.94,13.18,3.93
211800005023A,8.43,9.44,28.61,8.89,3.83
2118000130136,8.15,32.69,34.29,10.90,4.12
2118000130140,7.9,27.20,32.14,9.89,4.28
2118000130155,8.21,10.32,15.48,8.73,3.97
211800015016A,7.75,17.61,20.27,10.96,4.13
2118000150174,8.13,22.02,26.97,12.58,4.37
2118000150189,8.26,20.14,24.71,11.67,4.24
2118000180193,7.78,24.02,26.64,6.11,4.6
2118000180206,8.02,30.13,29.71,11.09,4.4
2118000180210,7.61,7.60,18.25,7.22,4.16
2118000190244,7.56,23.85,26.36,13.39,4.38
2118000190259,8.14,26.01,30.65,16.72,4.01
2118000190263,8.07,27.10,41.12,19.31,4.03
2118100010044,8.15,21.21,33.33,12.12,4.52
2118100010063,8.68,32.15,29.77,20.05,4.35
2118100010078,8.66,28.57,27.81,18.33,4.13
2118200010041,8.47,20.10,31.37,13.48,4.85
2118200010056,8.03,51.82,35.97,10.23,4.8
2118200010060,8.23,32.50,41.39,13.06,4.82
2118300010034,7.3,13.87,13.63,9.49,3.8
2118300110087,4.59,2.65,4.80,0.99,4.51
2118300220068,5.77,3.12,13.75,3.44,4.18
2118300220072,5.87,1.33,8.52,2.08,4.07
2118300230053,6.09,4.24,9.02,6.08,3.85
2118400010027,7.19,36.99,27.40,20.55,3.73
2118400010031,8.52,43.48,26.09,17.39,3.61
2118400010046,5.76,4.35,8.70,3.26,3.65
211850001001A,6.79,28.05,29.94,12.45,3.98
2118600010093,11.15,42.77,32.47,41.31,3.47
2118600010125,9.44,21.09,24.00,25.82,3.75
2118600010178,11.61,56.33,42.99,46.12,3.62
2118600010182,11.78,51.61,50.80,45.98,3.63
2118600010214,9.91,28.57,,,3.9
2118600010229,12.98,58.04,63.39,64.29,3.57
2118600240267,8.25,9.96,24.48,12.03,3.82
2118600240271,8.86,11.40,37.72,10.53,3.71
2118600240286,9.06,20.75,37.74,20.13,4.19
2118600240290,8.85,12.38,37.14,10.48,3.79
2118600240303,8.29,13.70,30.14,15.75,3.73
2118600250248,7.74,7.36,43.87,6.54,4
2118600250252,7.5,6.88,43.98,7.37,4.15
2118600400197,6.99,9.55,21.82,7.05,3.92
211860040020A,6.98,9.00,19.72,7.61,4.13
2118600460233,8.87,18.22,25.42,15.47,3.92
2118700010029,7.55,21.64,14.25,11.23,3.41
211880001005A,7.88,24.36,21.79,14.10,3.9
2118800010064,8.22,33.33,33.33,,4
2118800010079,6.2,8.28,18.93,3.55,4.19
2118800010083,7.35,20.12,24.09,13.11,3.98
2118800010098,8.03,28.37,34.38,18.34,3.76
2118800020100,8.14,11.36,34.57,9.88,4.03
2118800060115,6.21,4.98,27.13,3.85,3.95
2118900010131,6.53,27.06,18.82,7.06,4.47
2118900010146,8.97,37.21,39.53,21.12,4.08
2118900010150,8.52,32.67,38.90,18.95,4.21
2118900010165,8.25,19.81,32.55,12.74,4.29
211890001017A,8.1,23.24,29.36,12.84,4.21
2118900010269,10.06,33.33,50.00,,4.92
2118900010288,8.38,,,0.00,4.25
2118900090108,8.81,22.57,40.99,16.56,4.09
2118900090184,9.05,20.33,41.31,17.05,4.12
2118900090199,8.49,17.51,36.58,12.84,4.08
211890009024A,9.24,66.67,,,3.67
2118900100112,7.79,13.16,21.05,,4.03
2118900100127,8.22,24.59,26.23,8.20,4.28
2118900100201,8.61,26.85,37.58,21.48,4.47
2118900100216,8.63,34.95,43.69,16.50,4.32
2118900100220,8.94,28.65,41.62,18.38,4.55
2118900100235,8.32,22.93,34.59,13.53,4.47
2118900100254,,,,,
2118900100273,8.91,16.67,27.78,,4.78
2119000010043,7.79,11.93,11.93,6.42,3.08
2119000010058,8.39,12.82,13.46,8.33,2.79
2119000010062,8.53,19.44,15.28,12.50,2.46
211910001006A,7.95,47.70,41.58,26.53,3.39
2119100010074,7.62,48.49,38.52,25.75,3.58
2119100010089,7.13,37.45,37.66,23.64,3.4
2119100010093,7.18,52.60,35.42,17.71,3.95
2119100010106,6.15,40.32,35.48,20.16,3.72
2119100010110,5.06,30.00,0.00,0.00,2.3
2119100010125,8.27,44.44,44.44,,3.78
211910001013A,6.45,32.00,28.00,16.00,3.4
2119100010144,7.16,64.00,28.00,16.00,3.86
2119200010033,8.45,24.56,16.01,22.15,3.4
211930001005A,7.71,8.54,13.82,4.07,3.72
2119300010064,7.75,5.77,12.50,,3.7
2119400010095,9.52,42.11,32.41,28.53,3.11
2119400010108,8.15,27.50,22.98,17.14,3.51
2119400010131,8.78,22.93,31.22,20.98,3.82
2119400010146,10.31,63.16,52.63,36.84,3.89
2119400010216,8.2,41.67,33.33,,4.83
2119400010220,8.83,37.06,31.95,17.25,3.55
2119400010235,9.13,37.92,29.53,27.52,3.48
211940001031A,7.23,,,0.00,3.14
2119400120150,7.35,12.89,10.10,9.06,3.34
2119400120165,7.95,12.43,21.89,15.95,3.31
211940016017A,7.69,26.50,24.50,15.10,3.81
2119400160184,7.31,17.08,17.79,9.61,3.54
2119400160199,8.31,23.26,25.35,19.44,3.81
2119400160201,8.41,32.16,32.16,22.11,3.73
211940016024A,9.69,46.17,43.03,39.29,3.53
2119400160254,9.95,43.62,37.98,34.12,3.76
2119400160269,8.99,36.36,28.72,27.27,3.87
2119400160273,8.25,26.83,23.17,15.24,3.89
2119400160288,7.13,0.00,,0.00,5.18
2119400160292,8.21,19.60,30.15,13.07,3.65
2119400160305,7.8,14.90,21.63,9.13,4.03
2119400160324,8.1,7.14,19.05,7.14,4.21
2119400160339,8.78,26.47,23.53,14.71,3.94
2119400160343,7.13,10.00,27.50,,3.45
2119400160358,8.17,17.65,35.29,23.53,4.24
2119400160362,8.72,,,,4
2119400160377,7.39,19.44,,,4.19
2119500010054,6.21,9.98,29.43,7.98,4.06
2119500010069,6.2,10.67,26.00,7.67,3.93
2119500010073,6.76,8.62,36.21,10.34,3.88
2119500010092,4.87,0.00,,,4.23
2119500140105,6.31,5.36,28.37,3.63,4.65
2119500160088,3.94,2.61,16.09,1.30,5.06
2119600010047,8.01,24.48,26.56,23.96,3.03
2119600010051,8.32,20.47,27.56,17.32,3.4
2119600010070,8.16,0.00,20.00,,3.27
2119700010114,9.23,36.50,19.72,23.56,3.77
2119700010129,10.73,54.85,31.84,39.18,3.23
2119700010133,10.01,44.47,24.73,34.28,3.47
2119700010186,8.91,34.21,21.05,23.79,3.75
2119700010190,10.2,44.97,36.79,34.28,3.42
2119700010203,7.95,23.44,13.88,12.44,4.01
2119700010218,7.75,15.22,12.27,11.78,3.98
2119700010275,9.53,28.53,23.35,25.53,3.65
211970001028A,8.5,45.35,20.23,19.24,3.97
2119700010294,9.37,34.20,30.65,25.11,3.76
2119700010307,10.06,41.86,38.17,28.85,3.54
2119700010311,10.12,30.82,32.02,27.49,3.82
2119700010326,7.78,8.43,6.02,7.23,3.95
2119700010330,7.48,14.71,20.59,8.82,4.21
2119700290222,8.22,11.91,21.48,13.59,3.61
2119700290237,8.86,18.10,25.03,15.04,3.54
2119700290241,7.83,11.05,15.12,10.35,3.66
2119700290256,8.22,13.42,28.19,14.77,3.55
2119700290260,7.21,3.72,11.63,5.58,3.87
2119800010041,6.51,,20.97,3.23,3.85
2119900010053,8.54,35.07,24.25,21.16,4.18
2119900010068,8.01,34.27,25.08,18.18,4.08
2119900010072,8.24,19.57,21.74,14.13,4.22
2119900010087,8.16,,33.33,,4.5
2119900080142,7.76,12.38,20.53,11.29,4.37
2119900090091,7.05,27.32,25.06,13.91,4.42
2119900120123,6.93,13.82,20.21,5.87,4.39
2119900160104,5.9,14.10,20.78,5.96,4.39
2119900160119,5.86,17.86,15.59,5.25,4.55
2120000010056,9.05,21.21,18.94,21.21,3.04
2120000010060,8.43,21.25,18.75,17.50,3.52
212010001002A,6.99,15.50,26.32,11.99,3.6
2120100010034,6.98,31.11,24.44,11.11,3.36
212020001007A,6.86,31.22,10.73,7.80,3.62
2120200010084,6.94,12.30,11.23,7.22,3.46
2120200010099,6.85,0.00,0.00,0.00,3.4
2120200010101,9.9,100.00,,,3.75
2120200100116,6.15,0.74,5.62,2.07,4.31
2120300010077,7.79,23.00,26.58,14.35,3.68
2120300010081,6.62,18.36,25.56,10.67,4.03
2120300010096,7.2,12.84,21.04,9.56,3.47
2120300010109,6.52,12.20,22.26,9.45,3.85
2120300010113,7.12,,22.22,22.22,4.06
2120400010036,10.29,23.27,28.24,29.48,3.95
2120400010055,10.34,23.72,28.37,33.95,4.08
212040001006A,9.22,10.31,20.10,20.10,4.48
2120500010090,0.00,,,,0.00
2120500010141,6.12,6.12,30.61,6.12,4.06
2120500010156,6.8,,26.00,,4.5
2120500010207,7.35,14.04,32.51,8.87,4.51
2120500010211,7.89,18.36,35.85,12.31,4.37
2120500010226,6.95,12.33,27.59,5.68,4.47
2120500010230,7.43,17.63,33.81,11.51,4.17
2120500010300,6.98,0.00,38.46,,5
212050001032A,,,,,
2120500010372,8.18,,,,4.4
2120500010387,7.32,0.00,,0.00,4.45
2120500010391,6.95,,,,3.69
2120500010404,7.09,0.00,0.00,0.00,5.29
2120500060103,8.62,23.88,32.01,16.26,3.81
2120500060118,7.23,37.50,32.87,9.88,3.87
2120500060122,7.3,13.94,21.46,8.85,3.54
2120500060298,6.95,60.00,,,3.8
2120500060315,7.74,21.43,42.86,21.43,3.93
2120500060334,0.00,,,,0.00
2120500060349,8.31,0.00,,0.00,4.67
2120500060419,8.34,11.54,11.54,,3.31
2120500060423,0.00,,,,0.00
2120500060438,6.17,83.33,,0.00,4.67
2120500060442,7.85,92.86,32.14,14.29,4.32
2120500070160,6.54,11.61,40.18,3.57,3.88
2120500070175,7.18,,31.58,7.89,3.55
212050007018A,7.48,9.30,48.84,6.98,3.98
2120500070245,7.87,27.69,46.46,18.46,3.5
212050007025A,8.03,12.29,39.71,8.86,3.5
2120500070264,7.25,16.36,39.25,8.18,3.9
2120500070353,8,9.52,40.48,9.52,3.62
2120600010045,6.62,22.48,32.25,9.77,3.34
212060001005A,6.93,45.45,31.82,,3.77
2120700010019,11.98,61.09,37.67,53.25,3.36
2120700010080,11.11,44.31,33.21,40.49,3.69
2120700010095,11.34,43.77,35.14,45.37,3.37
2120700010150,6.36,0.00,0.00,0.00,2.57
2120700010254,10.25,17.05,26.14,26.14,3.94
2120700050165,8.84,15.73,21.57,19.78,4.2
212070005017A,8.18,13.82,17.89,16.67,4.46
2120700110184,6.9,5.25,27.68,6.26,4.19
2120700110199,7.56,6.33,35.24,6.02,4.37
2120700110273,4.03,0.00,30.77,0.00,4.08
2120700120201,6.95,5.20,13.50,7.17,4.02
2120700120269,5.89,,,0.00,4.11
2120700170023,5.55,0.89,3.02,0.89,4.51
2120700180216,7.87,8.36,19.71,10.92,4.25
2120700210127,7,4.53,14.93,4.67,3.89
2120700210131,8.86,14.96,22.73,17.74,3.76
2120800010105,11.42,54.67,40.62,44.52,3.51
212080001011A,10.94,46.57,47.12,45.01,3.67
2120800010124,11.34,53.17,44.57,49.37,3.54
2120800010139,11.48,60.33,48.26,48.63,3.6
2120800010143,11.29,53.05,43.01,42.78,3.55
2120800010158,10.08,35.32,40.97,32.29,3.8
2120800010162,9.32,33.48,34.72,27.03,4.08
2120800010177,9.48,33.23,39.75,24.53,3.94
2120800010181,11.46,54.34,48.55,47.98,3.78
2120800010196,10.28,33.62,47.68,33.99,3.93
2120800010209,10.45,38.33,35.00,40.00,3.63
2120800010247,8.8,18.78,38.86,17.47,3.81
2120800010251,8.63,42.86,14.29,19.05,4.33
2120800040270,8.59,31.96,32.34,13.64,3.91
2120800040285,9.3,28.68,36.98,18.49,4.02
2120800070054,6.27,5.20,37.00,2.08,3.86
212080015029A,10.41,37.97,47.66,35.85,3.85
2120800150302,8.52,18.23,34.55,15.74,3.98
2120900010070,8.4,50.00,37.96,32.41,3.78
2120900010085,8.18,52.00,28.00,24.00,3.68
212090001009A,9.03,44.12,17.65,41.18,4.12
2120900010140,9.25,46.96,37.38,32.59,3.74
2120900010155,9.68,54.25,39.73,39.73,3.85
2121000010029,8.68,29.81,11.59,19.05,3.63
2121100010030,10.74,40.34,34.51,34.99,3.74
2121100010045,10.91,42.14,35.64,35.93,3.55
212110001005A,10.92,42.50,44.61,39.21,3.75
2121100010064,9.26,23.08,31.02,19.11,3.97
2121100010079,9.74,29.51,32.29,28.47,3.85
2121100010083,10.69,45.45,36.36,38.64,3.93
2121100010098,9.06,33.33,33.33,,3.5
2121100010100,13.12,50.00,54.35,65.22,3.65
2121200010057,9.84,22.35,48.82,19.41,3.72
2121200240061,7.92,8.78,30.72,5.98,4.03
2121200240076,8.52,11.55,32.28,10.50,4.03
2121200240080,7.42,,0.00,0.00,4.43
2121300010035,6.7,2.36,1.97,5.51,4.11
2121400010013,7.24,28.86,21.28,16.49,4.12
2121400010047,6.6,20.62,23.20,14.95,4.46
2121400010051,6.87,26.52,25.41,13.81,4.33
2121400010066,7.15,27.08,21.45,15.01,4.13
2121400010070,7.7,32.10,22.96,22.10,4.15
2121400010085,8.08,24.39,31.71,12.20,4.56
212150001003A,7.16,6.63,7.18,17.13,3.8
2121500010044,6.3,2.88,3.75,5.19,3.93
2121500010059,6.93,9.95,4.84,11.02,4.01
2121600010022,6.75,5.10,8.50,10.88,3.13
2121700010053,8.65,25.00,30.63,18.75,3.87
2121700010072,6.88,13.79,23.45,11.72,4.04
2121700010087,5.63,4.48,12.11,5.38,4.1
2121700010091,6.22,4.85,11.65,5.83,4.23
2121700010104,5.25,7.39,10.80,,4.82
2121700020123,4.22,2.22,7.14,1.27,4.06
2121700100119,4.57,18.52,5.48,0.97,4.45
